country,city,city_country,mean_pm10_ug_per_m3,year,mean_pm2.5_ug_per_m3,year2
United Kingdom,GLASGOW,"GLASGOW, United Kingdom",22,2013,16,2013
United Kingdom,LONDON,"LONDON, United Kingdom",22,2013,15,2013
United Kingdom,SCUNTHORPE,"SCUNTHORPE, United Kingdom",22,2013,15,2013
United Kingdom,LEEDS,"LEEDS, United Kingdom",21,2013,15,2013
United Kingdom,EASTBOURNE,"EASTBOURNE, United Kingdom",21,2013,15,2013
United Kingdom,NOTTINGHAM,"NOTTINGHAM, United Kingdom",21,2013,12,2013
United Kingdom,SOUTHAMPTON,"SOUTHAMPTON, United Kingdom",21,2013,15,2013
United Kingdom,OXFORD,"OXFORD, United Kingdom",20,2013,13,2013
United Kingdom,STOKE - ON - TRENT,"STOKE - ON - TRENT, United Kingdom",20,2013,13,2013
United Kingdom,MIDDLESBROUGH,"MIDDLESBROUGH, United Kingdom",19,2013,10,2013
United Kingdom,CHEPSTOW,"CHEPSTOW, United Kingdom",19,2013,14,2013
United Kingdom,THURROCK,"THURROCK, United Kingdom",19,2013,13,2013
United Kingdom,SWANSEA,"SWANSEA, United Kingdom",19,2013,11,2013
United Kingdom,ARMAGH,"ARMAGH, United Kingdom",19,2013,13,2013
United Kingdom,CARDIFF,"CARDIFF, United Kingdom",18,2013,13,2013
United Kingdom,BIRMINGHAM,"BIRMINGHAM, United Kingdom",18,2013,14,2013
United Kingdom,MANCHESTER (Greate Manchester City Region),"MANCHESTER (Greate Manchester City Region), United Kingdom",18,2015,9,2015
United Kingdom,PLYMOUTH,"PLYMOUTH, United Kingdom",18,2013,12,2013
United Kingdom,NEWPORT,"NEWPORT, United Kingdom",18,2013,12,2013
United Kingdom,PORTSMOUTH,"PORTSMOUTH, United Kingdom",18,2013,13,2013
United Kingdom,WIGAN,"WIGAN, United Kingdom",18,2013,12,2013
United Kingdom,LEAMINGTON SPA,"LEAMINGTON SPA, United Kingdom",17,2013,12,2013
United Kingdom,BRISTOL,"BRISTOL, United Kingdom",17,2013,12,2013
United Kingdom,BELFAST,"BELFAST, United Kingdom",17,2013,11,2013
United Kingdom,WARRINGTON,"WARRINGTON, United Kingdom",17,2013,13,2013
United Kingdom,WREXHAM,"WREXHAM, United Kingdom",17,2013,10,2013
United Kingdom,STOCKTON-ON-TEES,"STOCKTON-ON-TEES, United Kingdom",16,2013,10,2013
United Kingdom,CHESTERFIELD,"CHESTERFIELD, United Kingdom",16,2013,10,2013
United Kingdom,CARLISLE,"CARLISLE, United Kingdom",16,2013,11,2013
United Kingdom,PRESTONPANS,"PRESTONPANS, United Kingdom",16,2013,11,2013
United Kingdom,BRIGHTON,"BRIGHTON, United Kingdom",15,2013,11,2013
United Kingdom,READING,"READING, United Kingdom",15,2013,9,2013
United Kingdom,YORK,"YORK, United Kingdom",15,2013,12,2013
United Kingdom,BIRKENHEAD,"BIRKENHEAD, United Kingdom",15,2013,10,2013
United Kingdom,SALTASH,"SALTASH, United Kingdom",15,2013,10,2013
United Kingdom,SOUTHEND - ON - SEA,"SOUTHEND - ON - SEA, United Kingdom",14,2013,10,2013
United Kingdom,LONDONDERRY,"LONDONDERRY, United Kingdom",14,2013,11,2013
United Kingdom,NORWICH,"NORWICH, United Kingdom",14,2013,13,2013
United Kingdom,HULL,"HULL, United Kingdom",14,2013,12,2013
United Kingdom,LIVERPOOL,"LIVERPOOL, United Kingdom",14,2013,11,2013
United Kingdom,GRANGEMOUTH,"GRANGEMOUTH, United Kingdom",13,2013,9,2013
United Kingdom,EDINBURGH,"EDINBURGH, United Kingdom",13,2013,7,2013
United Kingdom,ABERDEEN,"ABERDEEN, United Kingdom",13,2013,8,2013
United Kingdom,BOURNEMOUTH,"BOURNEMOUTH, United Kingdom",12,2013,9,2013
United Kingdom,SUNDERLAND,"SUNDERLAND, United Kingdom",12,2013,9,2013
United Kingdom,NEWCASTLE UPON TYNE,"NEWCASTLE UPON TYNE, United Kingdom",12,2013,10,2013
United Kingdom,INVERNESS,"INVERNESS, United Kingdom",11,2013,6,2013
United States of America,"Visalia-Porterville, CA","Visalia-Porterville, CA, United States of America",33,2014,17,2014
United States of America,"Hanford-Corcoran, CA","Hanford-Corcoran, CA, United States of America",30,2014,16,2014
United States of America,"Portola,Plumas,CA","Portola,Plumas,CA, United States of America",28,2014,15,2014
United States of America,"Fresno, CA","Fresno, CA, United States of America",27,2014,15,2014
United States of America,"Elkhart-Goshen, IN","Elkhart-Goshen, IN, United States of America",27,2014,15,2014
United States of America,"Madera, CA","Madera, CA, United States of America",25,2014,14,2014
United States of America,"Lancaster, PA","Lancaster, PA, United States of America",24,2014,13,2014
United States of America,"Lebanon, PA","Lebanon, PA, United States of America",23,2014,12,2014
United States of America,"Not in a City,Lemhi,ID","Not in a City,Lemhi,ID, United States of America",23,2014,12,2014
United States of America,"Goldsboro, NC","Goldsboro, NC, United States of America",22,2014,12,2014
United States of America,"Napa, CA","Napa, CA, United States of America",22,2014,12,2014
United States of America,"Modesto, CA","Modesto, CA, United States of America",21,2014,11,2014
United States of America,"Chicago-Naperville-Joliet, IL-IN-WI","Chicago-Naperville-Joliet, IL-IN-WI, United States of America",21,2014,11,2014
United States of America,"Indianapolis-Carmel, IN","Indianapolis-Carmel, IN, United States of America",21,2014,11,2014
United States of America,"Louisville/Jefferson County, KY-IN","Louisville/Jefferson County, KY-IN, United States of America",21,2014,11,2014
United States of America,"Johnstown, PA","Johnstown, PA, United States of America",21,2014,11,2014
United States of America,"Evansville, IN-KY","Evansville, IN-KY, United States of America",20,2014,11,2014
United States of America,"Fort Wayne, IN","Fort Wayne, IN, United States of America",20,2014,11,2014
United States of America,"St. Louis, MO-IL","St. Louis, MO-IL, United States of America",20,2014,11,2014
United States of America,"Altoona, PA","Altoona, PA, United States of America",20,2014,11,2014
United States of America,"Canton-Massillon, OH","Canton-Massillon, OH, United States of America",20,2014,11,2014
United States of America,"Jasper, IN","Jasper, IN, United States of America",20,2014,11,2014
United States of America,"Terre Haute, IN","Terre Haute, IN, United States of America",20,2014,11,2014
United States of America,"Birmingham-Hoover, AL","Birmingham-Hoover, AL, United States of America",20,2014,11,2014
United States of America,"Merced, CA","Merced, CA, United States of America",20,2014,11,2014
United States of America,"Owensboro, KY","Owensboro, KY, United States of America",20,2014,11,2014
United States of America,"Stockton, CA","Stockton, CA, United States of America",20,2014,10,2014
United States of America,"Riverside-San Bernardino-Ontario, CA","Riverside-San Bernardino-Ontario, CA, United States of America",20,2014,10,2014
United States of America,"Gordon,Wilkinson,GA","Gordon,Wilkinson,GA, United States of America",20,2014,10,2014
United States of America,"Dale,Spencer,IN","Dale,Spencer,IN, United States of America",19,2014,10,2014
United States of America,"Erie, PA","Erie, PA, United States of America",19,2014,10,2014
United States of America,"Los Angeles-Long Beach-Santa Ana, CA","Los Angeles-Long Beach-Santa Ana, CA, United States of America",19,2014,10,2014
United States of America,"Fort Madison-Keokuk, IA-MO","Fort Madison-Keokuk, IA-MO, United States of America",19,2014,10,2014
United States of America,"Lafayette, IN","Lafayette, IN, United States of America",19,2014,10,2014
United States of America,"Youngstown-Warren-Boardman, OH-PA","Youngstown-Warren-Boardman, OH-PA, United States of America",19,2014,10,2014
United States of America,"St. Joseph, MO-KS","St. Joseph, MO-KS, United States of America",19,2014,10,2014
United States of America,"Weirton-Steubenville, WV-OH","Weirton-Steubenville, WV-OH, United States of America",19,2014,10,2014
United States of America,"Wheeling, WV-OH","Wheeling, WV-OH, United States of America",19,2014,10,2014
United States of America,"Muscatine, IA","Muscatine, IA, United States of America",19,2014,10,2014
United States of America,"Toledo, OH","Toledo, OH, United States of America",19,2014,10,2014
United States of America,"Columbus, OH","Columbus, OH, United States of America",19,2014,10,2014
United States of America,"Pittsburgh, PA","Pittsburgh, PA, United States of America",19,2014,10,2014
United States of America,"Akron, OH","Akron, OH, United States of America",19,2014,10,2014
United States of America,"Anderson, IN","Anderson, IN, United States of America",19,2014,10,2014
United States of America,"Clinton, IA","Clinton, IA, United States of America",19,2014,10,2014
United States of America,"Elizabethtown, KY","Elizabethtown, KY, United States of America",19,2014,10,2014
United States of America,"Paducah, KY-IL","Paducah, KY-IL, United States of America",19,2014,10,2014
United States of America,"Atlanta-Sandy Springs-Marietta, GA","Atlanta-Sandy Springs-Marietta, GA, United States of America",19,2014,10,2014
United States of America,"Cincinnati-Middletown, OH-KY-IN","Cincinnati-Middletown, OH-KY-IN, United States of America",19,2014,10,2014
United States of America,"Athens-Clarke County, GA","Athens-Clarke County, GA, United States of America",19,2014,10,2014
United States of America,"Fairbanks, AK","Fairbanks, AK, United States of America",19,2014,10,2014
United States of America,"Muncie, IN","Muncie, IN, United States of America",19,2014,10,2014
United States of America,"Cleveland-Elyria-Mentor, OH","Cleveland-Elyria-Mentor, OH, United States of America",18,2014,10,2014
United States of America,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD, United States of America",18,2014,10,2014
United States of America,"El Centro, CA","El Centro, CA, United States of America",18,2014,10,2014
United States of America,"Columbus, GA-AL","Columbus, GA-AL, United States of America",18,2014,10,2014
United States of America,"Hattiesburg, MS","Hattiesburg, MS, United States of America",18,2014,10,2014
United States of America,"Houston-Sugar Land-Baytown, TX","Houston-Sugar Land-Baytown, TX, United States of America",18,2014,10,2014
United States of America,"South Bend-Mishawaka, IN-MI","South Bend-Mishawaka, IN-MI, United States of America",18,2014,10,2014
United States of America,"Little Rock-North Little Rock-Conway, AR","Little Rock-North Little Rock-Conway, AR, United States of America",18,2014,10,2014
United States of America,"Macon, GA","Macon, GA, United States of America",18,2014,10,2014
United States of America,"Dallas-Fort Worth-Arlington, TX","Dallas-Fort Worth-Arlington, TX, United States of America",18,2014,10,2014
United States of America,"Michigan City-La Porte, IN","Michigan City-La Porte, IN, United States of America",18,2014,10,2014
United States of America,"Not in a City,Caswell,NC","Not in a City,Caswell,NC, United States of America",18,2014,10,2014
United States of America,"Nashville-Davidson-Murfreesboro-Franklin, TN","Nashville-Davidson-Murfreesboro-Franklin, TN, United States of America",18,2014,9,2014
United States of America,"Bloomington, IN","Bloomington, IN, United States of America",18,2014,9,2014
United States of America,"Detroit-Warren-Livonia, MI","Detroit-Warren-Livonia, MI, United States of America",18,2014,9,2014
United States of America,"Harrisburg-Carlisle, PA","Harrisburg-Carlisle, PA, United States of America",18,2014,9,2014
United States of America,"McAllen-Edinburg-Mission, TX","McAllen-Edinburg-Mission, TX, United States of America",18,2014,9,2014
United States of America,"New Castle, IN","New Castle, IN, United States of America",18,2014,9,2014
United States of America,"Prineville, OR","Prineville, OR, United States of America",18,2014,9,2014
United States of America,"Reading, PA","Reading, PA, United States of America",18,2014,9,2014
United States of America,"Sandersville,Washington,GA","Sandersville,Washington,GA, United States of America",18,2014,9,2014
